,en_a_01,en_a_11,en_a_12,a_01_det,a_11_det,a_12_det,multiple_det,a01_vel,a11_vel,a12_vel
11719,4.426584730101422,4.628833629047843,0.12258164085073453,7.0,1.0,,True,[-1.27523838  1.20368715  1.93313329],[ 1.23435157 -1.42803565  1.80255108],[ 2.43339826 -0.68108666  0.65329464]
11784,4.407323850502435,3.8132314048710247,0.9574447446265415,0.0,,4.0,True,[1.20238372 1.41249249 1.83609324],[-0.62341243 -0.83619135  2.3925386 ],[-1.33559842 -1.3617515  -1.781547  ]
11845,4.418510580460457,0.09455099294247574,4.664938426597067,1.0,,7.0,True,[ 1.31963561 -1.22028207  1.89250456],[ 1.09416629 -1.10355531 -2.09691817],[-1.44008094  1.3447239   1.71171976]
12047,3.7439634272450855,5.287092427538455,0.1469441452164597,4.0,0.0,,True,[-1.31280894 -1.3705623  -1.79170078],[1.39055775 1.40713613 1.70247381],[-1.26275918 -1.05081209  2.0281354 ]
12143,4.4112562162509095,0.1226412442107161,4.644102539538374,1.0,,7.0,True,[ 1.24855583 -1.3448788   1.85593894],[ 0.89721565 -0.1903746  -2.44353465],[-1.3626555   1.34166732  1.77628792]
12278,4.410448861830097,3.3093063818956967,1.4582447562742065,7.0,,6.0,True,[-1.34994054  1.2491411   1.85186583],[ 2.49954169 -0.61390324  0.43302902],[-1.41773167 -1.24757798  1.80157878]
12517,5.658938508118369,2.305182249807584,1.2138792420740478,,6.0,6.0,True,[ 1.32574525  1.52284974 -1.653913  ],[-1.17285181 -1.45614275  1.82103458],[-1.2462145  -1.28140065  1.90185746]
12764,4.391760088053297,1.828951240146443,2.95728867180026,0.0,1.0,,True,[1.25317043 1.46741032 1.75737612],[ 1.25940656 -1.43865371  1.7765896 ],[-2.51757484 -0.65684747  0.20607847]
12781,3.745723586984221,5.3051400192731,0.1271363937426795,4.0,0.0,,True,[-1.30256773 -1.39376964 -1.78124212],[1.31330064 1.45970366 1.71947859],[-0.87020182 -1.2828599   2.09979029]
12787,4.372808002416715,4.485036942091701,0.3201550554915853,,6.0,4.0,True,[1.31513285 1.52417208 1.66115173],[-1.14470573 -1.4076792   1.87621642],[-1.41064925 -1.33161175 -1.74613254]
12843,3.728372324154898,4.967582843670415,0.4820448321746875,5.0,,7.0,True,[-1.33961322  1.2107711  -1.88456089],[ 1.59340042 -1.44083456  1.48228569],[-1.38950332  1.25806232  1.81622128]
13093,4.433179895364843,4.505954936145564,0.23886516848959438,6.0,,7.0,True,[-1.15895486 -1.26598632  1.96626607],[1.74876862 1.26292046 1.46933325],[-1.39069884  1.29248451  1.79096079]
13165,6.404915510333293,1.185688859085413,1.5873956305812944,6.0,0.0,,True,[-1.42407449 -1.37796745  1.69862225],[1.23219809 1.44121687 1.79351103],[1.79559655 1.52233566 1.12713229]
13173,4.4213869712341936,0.9235589412884653,3.833054087477342,6.0,2.0,,True,[-1.28453556 -1.23509917  1.90698674],[ 1.33447699  1.42079508 -1.7356879 ],[0.72455448 0.62908917 2.42721396]
13549,4.427302150405764,4.566656695336425,0.18404115425781065,7.0,1.0,,True,[-1.13878612  1.32827148  1.9367398 ],[ 1.28297962 -1.16548127  1.95133715],[ 0.71376414 -2.48121815 -0.38235746]
13584,3.73329171547299,5.39336579330271,0.051342491224300346,2.0,6.0,,True,[ 1.28760151  1.30856676 -1.85521842],[-1.27742132 -1.23507946  1.91177234],[0.95772439 0.32616784 2.40592571]
13720,5.605867374211131,1.3150243272758233,2.257108298513046,3.0,,7.0,True,[ 1.25440302 -1.2624795  -1.90911461],[-0.94818342  0.99796797  2.21745533],[-1.25314827  1.22787635  1.93236619]
13847,4.408510610953499,4.252401180320818,0.5170882087256841,0.0,,4.0,True,[1.36340943 1.24897556 1.84208436],[-1.02059187 -0.96399887  2.20027235],[-1.34258005 -1.14653745 -1.92224626]
13896,4.388627572702136,3.2651188667579776,1.5242535605398873,6.0,,7.0,True,[-1.42507197 -1.32228919  1.74149969],[2.53311157 0.54717322 0.30991491],[-1.28935868  1.4428467   1.75152721]
14096,5.624474752392104,1.4146953075769821,2.138829940030914,3.0,,7.0,True,[ 1.43279764 -1.20379509 -1.81935931],[-1.23465465  0.7730043   2.16568517],[-1.31934604  1.32344151  1.82206712]
14267,4.426224136830633,0.8175298516798926,3.934246011489475,0.0,4.0,,True,[1.20031558 1.28114957 1.93132035],[-1.29186029 -1.36242733 -1.81300544],[-0.68426203 -0.73783342  2.40821247]
14288,4.388895357110146,0.2758461215075896,4.513258521382266,7.0,,1.0,True,[-1.32622053  1.41974907  1.74285733],[ 0.05969507 -0.69061195 -2.51626541],[ 1.29306287 -1.22931684  1.90495893]
14434,4.395542797602956,0.2531093489538904,4.529347853443154,7.0,,1.0,True,[-1.39131535  1.31159129  1.77653311],[ 0.5029446  -0.17780866 -2.55490329],[ 1.25171728 -1.25003979  1.91903736]
14448,3.7382346251502065,0.46824919597479453,4.971516178874999,4.0,6.0,,True,[-1.42549969 -1.2027447  -1.8257754 ],[-1.188142   -1.42444328  1.83613179],[1.60074518 1.48010598 1.434922  ]
14528,4.517419596864416,4.269082590300648,0.39149781283493645,,7.0,1.0,True,[ 0.85611568 -0.62415702  2.38528698],[-1.42959412  1.18438819  1.83455316],[ 1.26725939 -1.39325419  1.80693011]
15033,4.400065492589151,3.0910360297695796,1.6868984776412699,1.0,,0.0,True,[ 1.39252577 -1.27869949  1.79941646],[-2.54122595  0.55977549  0.202292  ],[1.19094559 1.30741731 1.91948134]
15048,3.716260599441872,1.8599203529561612,3.6018190476019676,4.0,1.0,,True,[-1.23425737 -1.20787802 -1.95697201],[ 1.30734729 -1.46058222  1.72326511],[0.3142546  2.27648909 1.23731219]
15276,4.389952665132027,0.168757252063654,4.61929008280432,7.0,,1.0,True,[-1.28706281  1.44889846  1.74821697],[-0.54888004 -0.23711582 -2.54059182],[ 1.35961719 -1.36715183  1.75910118]
15363,3.7423658524251433,5.313830572085379,0.12180357548947818,2.0,6.0,,True,[ 1.20890814  1.45131936 -1.80119772],[-1.40355926 -1.16876379  1.86443359],[ 2.0453721  -0.95425006  1.31070965]
15544,4.381416461614084,0.2671378618302047,4.529445676555713,7.0,2.0,,True,[-1.3915866   1.4031643   1.70490959],[ 1.33246972  1.30630828 -1.82487894],[ 1.04506256 -1.6972872   1.68498083]
15636,4.384790534291176,4.476650533253726,0.3165589324550977,6.0,0.0,,True,[-1.44001711 -1.33155468  1.72203741],[1.13597183 1.39181945 1.89327933],[ 2.04332465  0.60554033 -1.50673332]
15642,3.7312621958654897,2.4576212986697694,2.9891165054647413,5.0,6.0,,True,[-1.19914509  1.37377973 -1.86731902],[-1.19209162 -1.39261978  1.85785568],[ 2.420689   -0.27212335  0.9371839 ]
15749,3.73558169168812,5.345129458826547,0.09728884948533345,3.0,7.0,,True,[ 1.20996684 -1.39881709 -1.84157296],[-1.36153276  1.15047043  1.90650107],[1.94391342 0.8922628  1.49571645]
15794,4.520208570884271,4.256663925933575,0.4011275031821544,,7.0,1.0,True,[ 0.67773132 -0.77294209  2.39902913],[-1.20424481  1.39305273  1.84967525],[ 1.23191418 -1.46892564  1.7710858 ]
15885,4.393588931975775,4.593693174611776,0.19071789341244916,0.0,6.0,,True,[1.33315335 1.3833962  1.76664006],[-1.29277947 -1.34223325  1.82735633],[-1.67540005 -1.73494629 -0.99754501]
15916,3.7450787173881146,3.4975202377063876,1.9354010449054986,3.0,,0.0,True,[ 1.29028233 -1.4002803  -1.78507327],[-2.3634005   0.5951546   0.93393206],[1.3822513  1.14780655 1.8931512 ]
15940,4.398165420342648,4.610177302952902,0.1696572767044504,0.0,6.0,,True,[1.44307784 1.23540379 1.78980553],[-1.31965723 -1.38341092  1.77673268],[-2.43290089 -0.76046501 -0.56105814]
15942,4.420305631951311,0.15398794542238747,4.603706422626302,6.0,,0.0,True,[-1.20083648 -1.32447131  1.90154345],[-0.04369816 -0.17455368 -2.60378983],[1.18466609 1.32974539 1.90799462]
16159,3.7292589291690676,5.355564995470848,0.0931760753600841,2.0,6.0,,True,[ 1.25526178  1.30566586 -1.87926968],[-1.26675814 -1.32942308  1.85473936],[0.97219937 1.10069228 2.15763873]
16171,3.7264583544638494,1.752467447119172,3.6990741984169793,2.0,7.0,,True,[ 1.15332901  1.37374039 -1.89598775],[-1.26265112  1.38590151  1.81578885],[-0.28850603 -2.33273342  1.13455677]
16224,3.7438631587454143,5.367346105731497,0.06679073552308967,2.0,6.0,,True,[ 1.36476091  1.31802889 -1.79229671],[-1.40913407 -1.19712096  1.84210276],[ 1.37761156 -0.13758718  2.21254518]
16347,5.629460019773555,1.9154663202751434,1.6330736599513018,5.0,1.0,,True,[-1.45001744  1.21910601 -1.79536346],[ 1.34526061 -1.41101126  1.73534467],[ 1.23524052 -0.73530946  2.17844   ]
16360,3.7306659367880926,2.0153519195975145,3.431982143614394,3.0,0.0,,True,[ 1.3647242  -1.20393239 -1.87087537],[1.2386276  1.43917944 1.79071611],[-2.37204044  0.15237479  1.078103  ]
16442,4.3942234426258775,0.28419975473394465,4.499576802640179,0.0,,6.0,True,[1.4408898  1.26631592 1.76985326],[-1.10465587  0.53489102 -2.30341638],[-1.1462999  -1.3858318   1.89144568]
16469,3.609426074143385,2.758869569061044,2.8097043567955713,,6.0,0.0,True,[ 0.0415689  -0.13131855 -2.60636288],[-1.42995891 -1.25174746  1.78897899],[1.36984925 1.38921045 1.7336976 ]
17087,3.7371164019823815,0.6301438844284003,4.810739713589219,5.0,7.0,,True,[-1.38687836  1.23727873 -1.83243274],[-1.18607314  1.21545198  1.98192003],[ 1.65162949 -1.53040844  1.319875  ]
17237,4.400634460955893,4.646298258298302,0.1310672807458051,0.0,6.0,,True,[1.39728919 1.26941743 1.80229362],[-1.39672585 -1.34448883  1.7474572 ],[-2.132604   -1.48742072 -0.2273319 ]
17297,6.453833349229637,1.6152881050632155,1.1088785457071482,0.0,6.0,,True,[1.31905293 1.20180484 1.90469538],[-1.16241853 -1.30644183  1.93754817],[-1.77925118 -1.32256405  1.37738505]
17434,3.612044079959922,3.3888301096992057,2.177125810340873,,7.0,1.0,True,[ 0.3026159  -0.10635416 -2.59021474],[-1.39715042  1.26121639  1.80814931],[ 1.35332981 -1.4365316   1.70791551]
17589,4.4121795736045835,1.7705138038577148,2.9953066225377016,7.0,0.0,,True,[-1.19205443  1.38898787  1.86059639],[1.39895813 1.14816401 1.88062105],[ 0.3712207  -2.56853388  0.27736059]
17699,3.7354467934176574,0.23098903105014218,5.2115641755322,4.0,2.0,,True,[-1.38817485 -1.22095013 -1.84237656],[ 1.33069297  1.38797031 -1.76490641],[0.89510383 0.74146992 2.33690212]
17857,3.7906809376233856,0.07643057994821156,5.310888482428403,,2.0,1.0,True,[-1.75237438  1.20151957 -1.5157951 ],[ 1.20731255  1.25332583 -1.945166  ],[ 1.33564414 -1.16544674  1.91569534]
18037,4.396971541076628,1.555055389565424,3.2259730693579494,6.0,7.0,,True,[-1.25480871 -1.43378487  1.78376458],[-1.44450581  1.30130934  1.74129176],[2.46786374 0.77041413 0.35806514]
18249,3.7391344640238526,0.06163334562382921,5.377232190352318,5.0,,1.0,True,[-1.26085312  1.38145634 -1.82041968],[-1.01000121  2.36411718  0.45049698],[ 1.1595375  -1.40507879  1.86904424]
18312,3.740794377038254,5.2240775392010805,0.21312808376066616,3.0,,1.0,True,[ 1.2058607  -1.44219695 -1.81054354],[-1.31414985  1.54457621  1.64298342],[ 1.25247929 -1.3636172   1.83954988]
18398,4.410289319409505,4.606343938373127,0.16136674221736858,7.0,1.0,,True,[-1.27762919  1.32413647  1.85106085],[ 1.26647663 -1.31120468  1.86785417],[ 1.76617096 -1.83779884 -0.56145844]
18449,4.412511871560284,4.631358164432055,0.13412996400766186,6.0,0.0,,True,[-1.26740095 -1.31823244  1.86227228],[1.20743527 1.45930329 1.79572659],[ 2.31261644e+00  1.20991949e+00 -1.97570053e-04]
18468,6.456669349810144,1.0030248200149738,1.7183058301748824,1.0,,7.0,True,[ 1.28804162 -1.21643383  1.91659529],[-1.71761146  1.30194007  1.47202682],[-1.18450888  1.36328284  1.88427668]
18692,3.729399501957188,2.033575972473302,3.4150245255695104,3.0,6.0,,True,[ 1.1432466  -1.40591063 -1.87843087],[-1.37260506 -1.20225957  1.86617986],[-0.13550766  2.39694896  1.02390104]
18727,4.405026296768938,0.42134158589032045,4.351632117340743,0.0,0.0,,True,[1.38111872 1.25532756 1.82449001],[1.30013001 1.40320764 1.7756042 ],[-1.79412126 -1.69963491  0.83932715]
18771,3.719187499990397,2.0642464009072006,3.394566099102403,5.0,6.0,,True,[-1.31845861  1.14555489 -1.93945118],[-1.25035562 -1.40275266  1.81135192],[ 2.35510082 -0.10519889  1.12005951]
19017,5.600363245593476,1.4017374425295015,2.175899311877023,5.0,,1.0,True,[-1.20406252  1.27094897 -1.93572264],[ 0.89217635 -0.91806711  2.27448327],[ 1.21560625 -1.30213232  1.90757774]
19048,3.6129332987707237,3.277949445813186,2.2871172554160912,,7.0,1.0,True,[ 0.29394173 -0.21179046 -2.58473269],[-1.44936636  1.31804157  1.72458794],[ 1.36569963 -1.31173352  1.79619589]
19294,4.399144987485855,2.024124430895718,2.7547305816184284,0.0,7.0,,True,[1.4603011  1.20766473 1.79476088],[-1.38320695  1.16343261  1.88288691],[-0.65970852 -2.52341525  0.09622976]
19316,4.399069087744698,0.13773623375902672,4.6411946784962765,1.0,,7.0,True,[ 1.30188046 -1.37746818  1.79437696],[ 0.79329022  0.0104707  -2.48649975],[-1.40412681  1.33925271  1.74554578]
19433,4.418535891337643,2.945370956307619,1.814093152354738,6.0,,7.0,True,[-1.14057209 -1.38893458  1.89263204],[2.49902743 0.61151056 0.43933673],[-1.40423012  1.38846872  1.70657329]
19436,4.416487371974182,0.11545329658525244,4.646059331440565,6.0,,0.0,True,[-1.25248658 -1.30394672  1.88231249],[-0.85475173 -0.37432519 -2.43749464],[1.35589184 1.33033104 1.78993761]
19620,4.381803574458275,1.3542786763873758,3.441917749154349,7.0,0.0,,True,[-1.38963717  1.40270634  1.70687535],[1.16662581 1.397658   1.87019687],[ 0.83614535 -2.45938691  0.25372624]
19814,4.429474975561217,4.226422555290594,0.5221024691481899,1.0,,5.0,True,[ 1.23239795 -1.22471171  1.94765924],[-0.88310248  0.88239309  2.29207601],[-1.35163598  1.32955388 -1.79372982]
19818,3.737337654629598,0.033613912370214896,5.407048433000187,4.0,,0.0,True,[-1.38440791 -1.24198684 -1.83111535],[-0.81926128 -2.43075845 -0.48200032],[1.21556837 1.22422197 1.95851324]
19866,4.3983645502102275,1.4682469643730682,3.311388485416704,6.0,7.0,,True,[-1.30850836 -1.37582515  1.79081296],[-1.43252847  1.17990156  1.83515517],[2.46194332 0.79996689 0.33314868]
19867,3.722300820784071,5.273603643362741,0.18209553585318794,5.0,1.0,,True,[-1.30124011  1.19552782 -1.92082987],[ 1.18935717 -1.43889168  1.82403954],[-0.23132577  2.07538261  1.56568688]
19888,3.7470913095993357,0.0339486199749787,5.396960070425687,3.0,,7.0,True,[ 1.32611012 -1.38187623 -1.77311874],[ 1.64100063 -2.023696   -0.15450379],[-1.23512447  1.31194345  1.88821924]
19909,3.7307824619439107,2.08807829481883,3.3591392432372595,4.0,7.0,,True,[-1.14274248 -1.41727386 -1.87018032],[-1.42963867  1.19899653  1.82500427],[2.33145929 0.54830202 1.0371897 ]
19975,4.38171259152878,3.035241379554716,1.7610460289165046,7.0,,0.0,True,[-1.42174282  1.37073004  1.70641335],[ 0.64686125 -2.52708593  0.08664416],[1.39340575 1.15549195 1.88025497]
19988,4.422801804941303,1.7321677340786288,3.0230304609800696,0.0,1.0,,True,[1.22688882 1.28181078 1.91410683],[ 1.36667153 -1.38483779  1.73969343],[-2.51851339 -0.50215857  0.46586167]
20003,3.749848456538475,0.06641474033753711,5.361736803123988,5.0,,1.0,True,[-1.38894822  1.34042692 -1.75675227],[-1.84460685  1.72164105  0.66744114],[ 1.36685337 -1.31259016  1.79469188]
20146,5.604402851545207,1.6838855794623446,1.8897115689924486,5.0,1.0,,True,[-1.18772604  1.3151486  -1.9161918 ],[ 1.26590881 -1.42337752  1.78425651],[ 0.8504424  -0.92123524  2.28914249]
20175,3.739038473677607,5.377309615508228,0.06165191081416488,3.0,7.0,,True,[ 1.33581816 -1.3083126  -1.82099093],[-1.38903786  1.13485845  1.8959879 ],[1.50455299 0.63314301 2.03655351]
20219,4.394182170804288,0.224221010184387,4.559596819011325,7.0,,1.0,True,[-1.39415429  1.31787441  1.76964427],[ 0.08270614 -0.36993853 -2.58232554],[ 1.3502913  -1.21171242  1.87631725]
20250,4.40149234660543,3.9224730723958197,0.8540345809987513,7.0,,3.0,True,[-1.2468183   1.41195901  1.80663109],[ 0.7497422  -0.89088307  2.33587542],[ 1.22374285 -1.2961648  -1.90643915]
20253,3.7555785592075517,5.346492995955272,0.07592844483717709,2.0,6.0,,True,[ 1.40048896  1.37214007 -1.72277749],[-1.34673097 -1.39086982  1.75039905],[0.46071089 1.05052442 2.34440694]
20368,3.741702104929175,5.303431080107786,0.1328668149630392,5.0,1.0,,True,[-1.40778175  1.25367593 -1.80514465],[ 1.43029262 -1.32711685  1.73352931],[-1.01677029  1.24280491  2.05759912]
20413,3.7294338467773813,1.852581778481815,3.5959843747408042,4.0,1.0,,True,[-1.28366998 -1.27928055 -1.87822593],[ 1.20414448 -1.42879761  1.82227151],[0.44298412 2.32833686 1.09302906]
20609,4.414905811703282,4.030528092847598,0.7325660954491209,6.0,,2.0,True,[-1.28063696 -1.28798709  1.87434208],[0.84383153 0.80469403 2.33506228],[ 1.16455335  1.274399   -1.95750419]
21056,6.44228519552444,1.0140972260680514,1.7216175784075087,7.0,1.0,,True,[-1.2151023   1.3748454   1.85618602],[ 1.24152565 -1.26002733  1.91912616],[ 1.39766709 -1.69247814  1.4121418 ]
21154,3.722176830173674,3.1133743106777687,2.3424488591485573,4.0,,1.0,True,[-1.28166498 -1.21531851 -1.92157118],[0.26760355 2.40171981 0.98601739],[ 1.30710302 -1.23689084  1.89041867]
21225,4.4125287723856434,3.061548378479492,1.7039228491348655,1.0,,0.0,True,[ 1.37399636 -1.20658961  1.86235752],[-2.5534836   0.44777549  0.30218968],[1.21169786 1.34146958 1.8826438 ]
21429,4.417859833730287,3.194528154929947,1.5656120113397671,6.0,,1.0,True,[-1.19670111 -1.34567019  1.88922688],[0.41589047 2.52861806 0.49520278],[ 1.41617415 -1.35148357  1.72628008]
21567,3.7338758289539498,5.393649081321845,0.050475089724205446,2.0,6.0,,True,[ 1.18347884  1.40802979 -1.85173701],[-1.15457997 -1.35568323  1.9081845 ],[0.68009542 0.62343315 2.44149571]
21603,3.7228272160158746,3.4481109994662207,2.007061784517905,2.0,,7.0,True,[ 1.23235058  1.27118213 -1.91768299],[-0.36273731 -2.35734719  1.05992257],[-1.20293279  1.35855822  1.87599901]
21679,4.418640442258174,1.6625803494236346,3.0967792083181913,7.0,0.0,,True,[-1.31416507  1.2251615   1.8931586 ],[1.2196425  1.40131806 1.83327027],[ 0.67612857 -2.49023511  0.39201945]
21750,4.412084355331983,2.9893808157572823,1.7765348289107359,6.0,,1.0,True,[-1.32914888 -1.25913905  1.86011615],[0.54865749 2.52879077 0.34101644],[ 1.38292323 -1.29601695  1.79442565]
21843,4.526745317770493,4.278843626444064,0.3724110557854443,,1.0,7.0,True,[-0.62754091  0.71241314  2.43120545],[ 1.1475401 -1.3066929  1.9462285],[-1.25715061  1.44057373  1.77663155]
21865,4.415414299713915,1.5450243430225548,3.2175613572635298,6.0,7.0,,True,[-1.39549502 -1.15841333  1.87690496],[-1.30773377  1.41459921  1.76092063],[2.54094621 0.37676696 0.46231917]
21878,6.4384451695501115,0.9056502275625916,1.8339046028872974,7.0,,1.0,True,[-1.25527175  1.36038896  1.8400366 ],[ 1.46490165 -1.58678784  1.46569693],[ 1.32257555 -1.43388085  1.73403564]
22084,3.73016920682429,0.41134403314563,5.03648676003008,2.0,0.0,,True,[ 1.35521273  1.21005273 -1.87383853],[1.31274237 1.43195263 1.74307749],[-1.54145509 -1.45059911  1.52701618]
22118,4.402095825818638,0.7836890626857347,3.9922151114956286,1.0,5.0,,True,[ 1.20647111 -1.44276793  1.80968178],[-1.22179591  1.20734417 -1.96510427],[-0.72556046  0.98009428  2.30761289]
22304,4.409122160576091,0.1338685821431849,4.635009257280725,0.0,,6.0,True,[1.26985391 1.33974435 1.84517103],[ 0.12846677  0.58986992 -2.53922228],[-1.26035685 -1.40693713  1.80114645]
22315,3.7172720722695636,3.2628481441381236,2.197879783592313,2.0,,1.0,True,[ 1.24262034  1.20910008 -1.9509156 ],[-2.38903414 -0.34694468  0.99209135],[ 1.29481606 -1.14971032  1.95287418]
22391,3.7500012615954645,5.388327047486148,0.039671690918388514,3.0,7.0,,True,[ 1.36117766 -1.36978163 -1.75584557],[-1.18028005  1.36071202  1.88878315],[-0.99112592 -1.01847227  2.18917419]
22425,3.73987278365647,5.307834695635933,0.13029252070759778,2.0,6.0,,True,[ 1.38542996  1.26282714 -1.81602628],[-1.41107559 -1.33078013  1.74642203],[1.03373159 1.22676914 2.05877062]
22549,3.7176327327215812,0.46613696647727226,4.9942303008011475,2.0,0.0,,True,[ 1.21393058  1.24129801 -1.94875648],[1.39523653 1.34883224 1.74529843],[-1.47360817 -1.48304331  1.56242168]
22694,4.410304062862232,1.666412298734484,3.101283638403284,7.0,0.0,,True,[-1.30530219  1.29675923  1.85113524],[1.18462327 1.30503519 1.92500672],[ 0.68822939 -2.50303083  0.27069718]
22902,4.407107810413458,4.276256221396225,0.49463596819031697,0.0,,4.0,True,[1.28703578 1.33731259 1.83500243],[-0.95002778 -1.07846604  2.17863678],[-1.37435095 -1.15951343 -1.89176851]
22917,4.416222299564451,0.10114133520470726,4.660636365230842,1.0,,7.0,True,[ 1.31375883 -1.24421216  1.88097683],[ 0.95901825 -0.81119656 -2.2878689 ],[-1.42012281  1.3306482   1.73917411]
23084,3.7263567109964093,2.368119886039779,3.0835234029638126,2.0,7.0,,True,[ 1.34061685  1.19070349 -1.89659475],[-1.40962763  1.23431952  1.81700448],[-0.23841916 -2.39064494  1.01983973]
23167,4.428402510027401,3.202485316534911,1.547112173437688,7.0,,6.0,True,[-1.27374853  1.19048347  1.94227027],[ 2.49938328 -0.5421933   0.52077793],[-1.44097027 -1.23404728  1.79243744]
