,en_a_01,en_a_11,en_a_12,a_01_det,a_11_det,a_12_det,multiple_det,a01_vel,a11_vel,a12_vel
310977,4.691970517985903,3.387474987201189,1.3985544948129083,1.0,,0.0,True,[ 1.40664725 -1.18910837  1.8491795 ],[-2.5187588   0.58438512  0.35559547],[1.34353133 1.26851843 1.84333518]
311090,3.726709462637601,4.927333745005041,0.8239567923573583,,7.0,1.0,True,[ 0.92158425 -0.85325341 -2.28795565],[-1.36300784  1.30351529  1.80420551],[ 1.3731763  -1.37301257  1.74393903]
311162,6.767909453593358,1.8312875258535,0.8788030205531432,1.0,,7.0,True,[ 1.25699879 -1.2158721   1.93744912],[-1.44737802  1.44831772  1.6185094 ],[-1.39895458  1.28346666  1.79101631]
311235,4.704915486231396,1.6833193646165123,3.0897651491520914,7.0,6.0,,True,[-1.20608532  1.32377135  1.89870683],[-1.38120043 -1.41427485  1.70417488],[ 2.50777902 -0.58963734  0.41889401]
311284,3.836812103964874,5.585007326041683,0.05618056999344301,3.0,7.0,,True,[ 1.4236404  -1.29310642 -1.764433  ],[-1.34514911  1.24762091  1.85637171],[ 0.96616587 -1.13490654  2.14257104]
311311,6.738924065418022,1.2397561096697116,1.4993198249122675,0.0,,6.0,True,[1.23977055 1.36895815 1.84418615],[-1.62037848 -1.68464661  1.16122323],[-1.15493092 -1.37037551  1.89744711]
311316,5.6688058723595605,1.776934353201669,2.0322597744387716,5.0,1.0,,True,[-1.19183668  1.31903993 -1.91095761],[ 1.35636345 -1.24302445  1.85128831],[ 0.72224876 -1.04067801  2.28198291]
311327,4.672698419338371,0.33422357574022554,4.471078004921403,1.0,1.0,,True,[ 1.45821132 -1.23870656  1.77519741],[ 1.3925068  -1.3673868   1.73299687],[-1.87145089  1.64018346  0.78712755]
311476,3.7964125692995356,5.426056225812624,0.2555312048878404,2.0,6.0,,True,[ 1.21910755  1.22677495 -1.95471225],[-1.27372669 -1.40038445  1.79684271],[1.17042254 1.7245181  1.57106601]
311553,3.7980955889936925,2.3033091686705194,3.3765952423357883,3.0,6.0,,True,[ 1.25333537 -1.20475661 -1.94674394],[-1.46956879 -1.23077598  1.77134357],[-0.11552002  2.2942601   1.23900191]
311564,4.725362048211397,1.9176854958991962,2.8349524558894075,7.0,0.0,,True,[-1.24220814  1.16696703  1.9766656 ],[1.36014852 1.25800915 1.83834409],[ 0.48508833 -2.54128293  0.34448565]
311574,3.8263348493688247,5.510308498926553,0.14135665170462275,3.0,7.0,,True,[ 1.29804964 -1.35576065 -1.81358214],[-1.1998865   1.46753259  1.79407929],[ 0.58164444 -1.94548781  1.63977649]
311608,4.698926747148723,2.9297255468101304,1.8493477060411476,6.0,,1.0,True,[-1.30629509 -1.25977306  1.87581049],[0.5464894  2.5429332  0.21665663],[ 1.39440506 -1.19257071  1.8562084 ]
311808,4.693315331068784,1.8358656088037322,2.9488190601274846,1.0,0.0,,True,[ 1.15283109 -1.42987317  1.85433093],[1.29539735 1.26553933 1.87948288],[-2.47650614  0.8053485   0.17444518]
311843,4.7015377164102246,0.3431249621561191,4.433337321433657,,5.0,6.0,True,[1.52359127 0.96671706 1.88579632],[-1.36867587  1.39843005 -1.72719998],[-1.18823156 -1.3845756   1.86632156]
312272,3.816168306130683,0.051662113728146684,5.610169580141171,4.0,,0.0,True,[-1.38352992 -1.19712715 -1.8614058 ],[-1.60116896 -1.85591699  0.89662149],[1.29472629 1.16543545 1.9435905 ]
312341,3.840073678744528,3.875256083546521,1.7626702377089511,3.0,,6.0,True,[ 1.41902513 -1.31867501 -1.74916091],[-0.49944163  2.27450067  1.17868774],[-1.3539294  -1.42613567  1.71613293]
312364,3.8217573309926265,0.20800284920911646,5.448239819798257,3.0,,7.0,True,[ 1.17087656 -1.43998634 -1.83509875],[ 2.1332315  -0.57264689  1.39050311],[-1.39746732  1.31793085  1.76698708]
312382,4.656105756589945,3.2701149879253215,1.5517792554847336,7.0,,0.0,True,[-1.37374523  1.41297737  1.71126239],[ 0.73467314 -2.50340611  0.07289191],[1.31309318 1.1865577  1.91832404]
312428,3.6620716814596843,2.7504453697410116,3.065482948799304,,7.0,1.0,True,[-0.12862302  0.14523741 -2.60277971],[-1.25602933  1.32335019  1.86634257],[ 1.33032234 -1.41224945  1.74582186]
312475,3.661394525681989,3.276718324068765,2.5398871502492466,,6.0,0.0,True,[ 0.14229469  0.00722711 -2.60610821],[-1.41678814 -1.153163    1.86414229],[1.43838083 1.30111693 1.74649802]
312522,5.671136581437375,1.6615003531020756,2.1453630654605504,3.0,,7.0,True,[ 1.32829875 -1.19583545 -1.90202524],[-0.9362272   0.79550982  2.3027685 ],[-1.33572284  1.24419149  1.86545759]
312561,3.825416468886073,0.20546974715169913,5.447113783962228,3.0,,7.0,True,[ 1.39964739 -1.24432237 -1.81789687],[ 0.92169897 -1.90547445  1.52700299],[-1.35194829  1.41284974  1.72863861]
312581,3.8139311719096787,5.550913347400549,0.11315548068977321,5.0,1.0,,True,[-1.21380192  1.35447399 -1.87194688],[ 1.27970729 -1.29909189  1.86730006],[-1.69488111  0.98831666  1.72125193]
312706,3.664985061202716,2.4464830337544607,3.3665319050428235,,1.0,7.0,True,[ 0.304293   -0.1390929  -2.58846652],[ 1.33041468 -1.29339824  1.83554291],[-1.45163512  1.2477123   1.77428   ]
312708,4.71380198620019,0.17585505770052148,4.5883429560992885,0.0,,6.0,True,[1.15012338 1.32448422 1.93262975],[ 0.68655499 -0.5303864  -2.46159146],[-1.30014916 -1.23863524  1.89406835]
312765,3.8403234399436945,1.46334497041493,4.174331589641376,3.0,0.0,,True,[ 1.45123844 -1.28472995 -1.74799197],[1.46312703 1.28437247 1.73831719],[-2.25825509  0.47180943  1.22056536]
312773,3.8280151870908585,5.627899275714143,0.022085537194998395,3.0,,0.0,True,[ 1.28622109 -1.37739526 -1.80569034],[-1.22236301  1.13425288  2.00783443],[1.4110019  1.27866598 1.78498934]
312774,4.716043629863325,4.610324687065813,0.15163168307086128,6.0,0.0,,True,[-1.26544676 -1.20107289  1.94117707],[1.27028072 1.28037167 1.88656706],[ 2.06904235  1.55183039 -0.35069385]
312788,4.70400432131716,4.630700735678939,0.14329494300390166,7.0,1.0,,True,[-1.21887277  1.31703118  1.89522506],[ 1.29159954 -1.35333648  1.81998654],[ 1.63179135 -2.00354271 -0.36765959]
312903,4.687458483987455,1.6344375256994967,3.1561039903130492,6.0,1.0,,True,[-1.24768517 -1.37825191  1.83188521],[ 1.46593324 -1.21222709  1.78707729],[0.46561308 2.55201458 0.28727343]
312917,3.9402337573640693,5.378914473184151,0.15885176945177903,,0.0,2.0,True,[-1.61985906 -1.59155199 -1.28651423],[1.20371722 1.19854542 1.9815786 ],[ 1.38527494  1.26875871 -1.81200571]
313059,3.8158947347665158,5.571519689473331,0.09058557576015325,4.0,0.0,,True,[-1.29331671 -1.29220784 -1.86269449],[1.16834077 1.35592335 1.89961883],[-0.42985021 -1.90846349  1.72774301]
313078,5.668582751482912,1.7839100512933823,2.025507197223707,5.0,1.0,,True,[-1.16422465  1.34225644 -1.91181291],[ 1.29281565 -1.32842376  1.83739435],[ 0.73436663 -0.9987792   2.29679031]
313126,4.679299811590438,0.18095617876388162,4.61774400964568,7.0,,1.0,True,[-1.45661434  1.20345906  1.80057239],[-0.02356398 -0.00548924 -2.60988785],[ 1.4709554  -1.21036709  1.78420899]
313135,3.74205810671516,5.110636444544752,0.6253054487400886,,0.0,6.0,True,[-1.00225985 -0.95166059 -2.2140274 ],[1.33756782 1.31245345 1.81672185],[-1.37208079 -1.4240634   1.70339007]
313234,3.8277368707436605,5.1669845456547145,0.4832785836016251,3.0,,1.0,True,[ 1.36379334 -1.29881822 -1.80699723],[-1.54094892  1.50332859  1.47566241],[ 1.2004386  -1.26028832  1.94492173]
313257,4.683716229100941,0.4038788820829382,4.3904048888161205,,5.0,0.0,True,[-0.85277364 -1.66777248  1.81752911],[-1.27082415  1.37022123 -1.82197688],[1.26624065 1.30699267 1.8709636 ]
313359,4.635041043562237,0.5582838940541717,4.2846750623835925,,5.0,6.0,True,[1.90053628 0.73749386 1.62977443],[-1.40942205  1.2706794  -1.79192727],[-1.46795864 -1.22572905  1.77617165]
313855,6.722816996797924,1.2326049748354306,1.5225780283666464,7.0,,1.0,True,[-1.29437799  1.38734963  1.79219045],[ 1.67000705 -1.68312465  1.09099399],[ 1.21727276 -1.40083052  1.83521685]
313911,4.665733258166812,3.643430657388179,1.168836084445009,7.0,,6.0,True,[-1.44973876  1.28588616  1.7483862 ],[ 2.46492528 -0.79062793  0.3333929 ],[-1.45543731 -1.1732395   1.82134876]
314052,3.661606095717304,3.213519446993198,2.6028744572894986,,0.0,6.0,True,[-0.13240573  0.09049017 -2.60506819],[1.40504389 1.13533358 1.88387084],[-1.4041407  -1.36882764  1.72244007]
314111,3.7995245918019647,5.559243542292484,0.11923186590555179,4.0,0.0,,True,[-1.19769226 -1.27047491 -1.93998112],[1.21702048 1.29372994 1.91238699],[-1.37184431 -1.47400311  1.66055955]
314125,4.637478890871997,4.518187660841218,0.322333448286785,,1.0,3.0,True,[-1.48087973  1.38997882  1.63922363],[ 1.40040525 -1.28517959  1.78865272],[ 1.25840517 -1.29072524 -1.88747047]
314131,5.690537428008099,1.4698217941840324,2.3176407778078696,5.0,,1.0,True,[-1.41467228  1.21238871 -1.82781727],[ 1.05743192 -0.88090911  2.21764219],[ 1.3746166  -1.19822515  1.86729369]
314264,4.6899747707573605,0.19162917094522228,4.596396058297418,1.0,,7.0,True,[ 1.36853507 -1.24417517  1.84153195],[-0.77854669 -1.04842268 -2.25981745],[-1.22342907  1.47084785  1.77536698]
314425,3.83269554286459,3.7870411168839997,1.8582633402514102,2.0,,7.0,True,[ 1.42875784  1.26058211 -1.7837275 ],[-0.59567168 -2.27815163  1.12574439],[-1.20154357  1.44183349  1.81370042]
314591,3.7928049021688235,3.557711412068801,2.127483685762375,5.0,,0.0,True,[-1.18901276  1.22895617 -1.97180511],[ 0.11771217 -2.26284571  1.29528882],[1.43535213 1.28531607 1.76063251]
314666,3.849732488439365,2.144370238157369,3.483897273403266,4.0,7.0,,True,[-1.40876229 -1.38702263 -1.70401204],[-1.18481887  1.24595193  1.96364661],[2.4104239  0.48052506 0.87809583]
314667,3.6633212612501094,2.4626586883776396,3.352020050372251,,1.0,7.0,True,[ 0.21377206 -0.15448769 -2.59663919],[ 1.38728525 -1.27067019  1.809126  ],[-1.41256779  1.2506369   1.80351313]
314716,4.672260985148857,1.1265578290892189,3.6791811857619248,0.0,4.0,,True,[1.46498753 1.2331087  1.77351472],[-1.45644514 -1.24640172 -1.7712567 ],[-0.84497803 -0.69990008  2.36817483]
314768,3.8116503955820518,3.539679165242976,2.1266704391749727,2.0,,7.0,True,[ 1.14916866  1.39533209 -1.88270012],[-0.24663862 -2.37744209  1.04835037],[-1.22027946  1.19916718  1.97104442]
314850,3.7018800926826034,1.19064439434753,4.585475512969866,,7.0,1.0,True,[-0.75580975  0.66433743 -2.40821664],[-1.26081699  1.45102757  1.76549129],[ 1.32156358 -1.33630002  1.81104168]
314952,4.700293900492146,0.13902988931584426,4.638676210192011,6.0,,0.0,True,[-1.34403901 -1.21134137  1.88103993],[ 0.257686   -1.23679273 -2.28386551],[1.3083247  1.43347863 1.74514341]
315246,3.8054818953832252,0.28769490428178685,5.3848232003349885,2.0,,6.0,True,[ 1.23790487  1.27461796 -1.91181604],[1.68236213 1.12456764 1.64836443],[-1.42951993 -1.33145289  1.73083967]
315435,4.67569929818885,1.0464264798439564,3.755874221967194,1.0,5.0,,True,[ 1.23824839 -1.44444198  1.78673677],[-1.29348624  1.35343972 -1.81856929],[-0.69883007  0.89724544  2.34918862]
315486,4.716619496849634,3.8578679935478384,0.9035125096025283,0.0,,4.0,True,[1.13503632 1.321778   1.94337219],[-0.56545784 -0.83672356  2.4067096 ],[-1.42489075 -1.29102485 -1.76494793]
315508,3.837619037516786,3.6061953369152215,2.034185625567993,3.0,,0.0,True,[ 1.43084729 -1.29030067 -1.76065335],[-2.38890287  0.38751529  0.97727937],[1.21543716 1.25629388 1.9381791 ]
315532,3.8161139668587247,1.4991743734197778,4.162711659721498,3.0,6.0,,True,[ 1.15318874 -1.42002506 -1.86166177],[-1.32987512 -1.44620355  1.71814652],[-0.30605253  2.22751832  1.3253656 ]
315639,4.685666923930251,0.46040641432128493,4.331926661748464,7.0,7.0,,True,[-1.4421421   1.18391335  1.82501379],[-1.2128998   1.28052808  1.923856  ],[ 1.89528536 -1.64876759  0.70820819]
315821,4.676482004133805,3.653527433003733,1.1479905628624625,6.0,,2.0,True,[-1.33368558 -1.35284677  1.78974534],[0.75698298 0.73890234 2.38602181],[ 1.34137375  1.4123025  -1.73730196]
315955,4.713569634495666,2.742098751799812,2.0223316137045213,7.0,,6.0,True,[-1.13671442  1.33729095  1.93174357],[ 2.53339208 -0.58794118  0.21988578],[-1.21456893 -1.35699948  1.86961887]
316126,3.6759892995913557,1.9156247251615337,3.8863859752471104,,7.0,1.0,True,[-0.24442457  0.57325121 -2.53450975],[-1.37433836  1.29398233  1.80247158],[ 1.20260214 -1.46598832  1.79352344]
316158,3.8172776340657957,1.867122599100139,3.7935997668340655,4.0,1.0,,True,[-1.19045583 -1.39624727 -1.85618115],[ 1.38202361 -1.29087592  1.79881908],[0.22460198 2.3062161  1.2012582 ]
316217,3.667281072765413,2.2090509437989136,3.6016679834356737,,1.0,7.0,True,[ 0.32589311 -0.25290529 -2.57719471],[ 1.34158062 -1.32056219  1.8078653 ],[-1.37952174  1.28941128  1.80178753]
316227,3.6876274403595466,4.383196015487948,1.407176544152506,,0.0,6.0,True,[-0.57475744 -0.5857655  -2.47762642],[1.28719276 1.32914998 1.84081371],[-1.34134172 -1.39757212  1.74919826]
316424,3.8148076569090112,0.34050489365097575,5.322687449440013,5.0,7.0,,True,[-1.34386509  1.23182349 -1.86781624],[-1.32256035  1.39465956  1.76574597],[ 1.47220873 -1.39559181  1.64226214]
316537,4.680685053902839,2.8601549453856197,1.937160000711542,0.0,,7.0,True,[1.4515024  1.20166237 1.80589267],[-0.66401255 -2.52093938  0.12669642],[-1.44942132  1.19529008  1.8117835 ]
316547,3.8001727468227036,2.2580355404822616,3.419791712695035,4.0,1.0,,True,[-1.20942693 -1.26402076 -1.93691456],[ 1.18493167 -1.25624174  1.9570114 ],[0.3120652  2.3532613  1.08483941]
316590,3.8287928683236907,3.3619755048592737,2.287231626817036,5.0,,6.0,True,[-1.21426559  1.44579185 -1.80203912],[ 2.3394854 -0.3542095  1.1015642],[-1.26531939 -1.44116313  1.77034337]
316824,3.797002263472436,2.2381427435539876,3.4428549929735763,5.0,6.0,,True,[-1.21989735  1.23043045 -1.95191991],[-1.27380772 -1.34945555  1.83534292],[ 2.30814636 -0.20412987  1.20120414]
316862,3.8339289085327097,0.039241395979743916,5.604829695487547,3.0,,7.0,True,[ 1.45409272 -1.23960799 -1.77794443],[ 1.05184562 -2.30794887  0.61570511],[-1.29064468  1.21835468  1.91362175]
316900,4.692310429299837,0.13920659159188345,4.646482979108279,7.0,,1.0,True,[-1.26214062  1.33970838  1.8504817 ],[-0.19237728  0.42868102 -2.56735731],[ 1.30164774 -1.4204985   1.76068088]
317012,4.7227319183576695,0.09388877518031684,4.661379306462014,7.0,,1.0,True,[-1.15700334  1.26716538  1.96665584],[-1.06738187  1.19891596 -2.05800789],[ 1.31607756 -1.44562978  1.72921786]
317065,4.672062478536642,4.455208020022179,0.35072950144117865,1.0,,5.0,True,[ 1.2430074  -1.45752743  1.77275108],[-1.11074607  1.32546887  1.95485944],[-1.27779035  1.41623739 -1.78146667]
317130,3.6636995731871504,3.2008948380439755,2.613405588768874,,6.0,0.0,True,[ 0.15137315  0.23727622 -2.59478056],[-1.30626503 -1.43839387  1.74264017],[1.26642365 1.31094107 1.86807512]
317176,6.720334085552403,1.4049481039813196,1.3527178104662787,1.0,,7.0,True,[ 1.34081484 -1.35317139  1.78416444],[-1.73478495  1.61494368  1.09296757],[-1.22059177  1.37026635  1.85597033]
317190,4.694871409586637,4.522597737414193,0.260530852999171,6.0,0.0,,True,[-1.2059495  -1.37735526  1.86028984],[1.16575622 1.27706003 1.95505246],[ 1.35861454  1.77832787 -1.34306237]
317340,3.811243315024892,3.1837156046028943,2.483041080372214,2.0,,1.0,True,[ 1.21053955  1.33973919 -1.88462009],[-2.3746154  -0.27434751  1.04787173],[ 1.18910649 -1.34916904  1.89152548]
317413,3.838238291317865,3.343603315337275,2.2961583933448604,3.0,,6.0,True,[ 1.38118091 -1.34712378 -1.75775334],[-0.33742437  2.40406989  0.95848461],[-1.37855256 -1.15934205  1.88881414]
317424,3.829269367005036,4.0186517872417635,1.6300788457532,2.0,,7.0,True,[ 1.22567864  1.43893136 -1.79980233],[-0.40301709 -2.29232973  1.18105953],[-1.24579286  1.39382563  1.82135946]
317515,3.7135687091977627,1.0573005046285886,4.707130786173649,,7.0,1.0,True,[-0.81092645  0.79053698 -2.35149943],[-1.28660128  1.40226444  1.78617233],[ 1.33004482 -1.36675171  1.78187276]
317655,4.692155891661712,0.24229630059477378,4.543547807743515,1.0,,7.0,True,[ 1.15372663 -1.43489479  1.84988967],[ 0.92030043  1.01723999 -2.22044363],[-1.38496535  1.22326311  1.84325754]
317684,4.670074632766926,0.27607457189858753,4.5318507953344875,0.0,,6.0,True,[1.42826219 1.28708254 1.76510216],[-0.13136221 -0.635058   -2.52815057],[-1.41745752 -1.14982023  1.86569763]
317725,3.8214218719798523,5.523906116590617,0.13267201142953056,5.0,1.0,,True,[-1.29135127  1.33083842 -1.83667661],[ 1.33965645 -1.32124274  1.80879468],[-1.5370338   1.20089247  1.73421001]
317844,3.8112694785033043,3.3156047848187313,2.3511257366779645,4.0,,1.0,True,[-1.31790796 -1.23445975 -1.88449669],[0.4122296  2.37080788 1.01066154],[ 1.18842772 -1.24368297  1.96290403]
317871,3.665052076812658,3.3889993266465375,2.4239485965408045,,0.0,6.0,True,[ 0.03741799 -0.33502925 -2.58813742],[1.16533726 1.44294798 1.83629796],[-1.42393599 -1.29421374  1.76338229]
317942,3.837771454502517,0.14793191565936667,5.492296629838116,4.0,,0.0,True,[-1.43899895 -1.28218363 -1.75993953],[-0.28463956 -2.30231588  1.19600246],[1.24959627 1.44964713 1.77457949]
318040,4.662379349406058,1.287544577639135,3.528076072954807,0.0,7.0,,True,[1.3817783  1.375122   1.73546196],[-1.18200306  1.43068816  1.83523845],[-0.8743952  -2.4450822   0.26288036]
318285,4.723452436919315,1.725040158260641,3.029507404820044,0.0,7.0,,True,[1.20607925 1.21611771 1.96939853],[-1.20714648  1.32262224  1.89883327],[-0.59507539 -2.51655939  0.3534319 ]
318295,4.710543601860355,4.581230202203289,0.1862261959363556,6.0,0.0,,True,[-1.28504723 -1.21391559  1.92019858],[1.25913719 1.23432572 1.92434757],[ 1.91961739  1.5907314  -0.77249121]
318380,3.8315200522904878,1.6204207707758724,4.026059176933639,4.0,1.0,,True,[-1.2829233  -1.40172199 -1.78924097],[ 1.34606021 -1.41709314  1.72975979],[0.39758259 2.26646304 1.23173591]
318418,4.706456282298792,4.643910501090382,0.1276332166108265,0.0,6.0,,True,[1.364792   1.1497687  1.90459306],[-1.43888745 -1.23262991  1.79508396],[-2.0542191  -1.60728561 -0.09442913]
318440,3.7983330105892366,3.328213246045957,2.3514537433648073,5.0,,0.0,True,[-1.21578926  1.24439491 -1.94562015],[ 0.14619871 -2.33842067  1.1500064 ],[1.37127421 1.20045526 1.86831855]
318441,4.702970557620073,4.529145857854278,0.2458835845256484,1.0,7.0,,True,[ 1.155324   -1.37855323  1.89127403],[-1.3963768   1.14784444  1.88273338],[-0.20087512  2.46430783 -0.83602398]
318535,6.772528710788057,1.7927089060077002,0.9127623832042437,1.0,7.0,,True,[ 1.24743603 -1.20192441  1.95227587],[-1.40214432  1.22708814  1.82766135],[-1.43290527  1.55426622  1.53073153]
318559,3.7132802230950435,1.093679882072977,4.67103989483198,,6.0,0.0,True,[-0.78532501 -0.81193604 -2.35289704],[-1.44197756 -1.22176368  1.80002618],[1.39794417 1.31511343 1.76870822]
318622,5.7398510778171605,2.407150128248846,1.3309987939339947,,0.0,0.0,True,[-1.47076436 -1.39935911 -1.64034944],[1.22364367 1.18435735 1.97790137],[1.4086748  1.31322457 1.76158354]
318746,3.8003041955964383,0.35163071439697924,5.326065090006583,2.0,0.0,6.0,True,[ 1.2559988   1.21874425 -1.93629272],[1.42145884 1.34475315 1.72719244],[-1.42618735 -1.37500904  1.69924682]
318751,5.689964294789058,1.4881801810581257,2.2998555241528176,4.0,0.0,,True,[-1.18856061 -1.43195758 -1.83000579],[1.2490115  1.39435189 1.81875041],[0.86478415 1.13071294 2.18763265]
318754,3.8217528220951658,3.5644711014098163,2.091776076495018,4.0,,7.0,True,[-1.39048381 -1.22922314 -1.83511996],[2.34791835 0.1614817  1.12840733],[-1.18545846  1.45071917  1.81719622]
318822,4.695059336329862,0.18461956742436378,4.5983210962457735,6.0,,0.0,True,[-1.39048224 -1.18966519  1.86100937],[ 0.35369003 -0.34840628 -2.56234588],[1.33416248 1.2719252  1.84778699]
318874,3.7992299373435214,0.545152737437162,5.133617325219317,3.0,1.0,,True,[ 1.18614888 -1.27914522 -1.94137537],[ 1.2586019  -1.27950479  1.89496405],[-1.43055468  1.51736854  1.56946042]
319007,3.843312616500874,5.57726173018635,0.0574256533127766,3.0,7.0,,True,[ 1.29316894 -1.46048981 -1.73400796],[-1.32956071  1.14487326  1.93226125],[1.9018457  1.36753105 1.15106115]
319037,3.8069482985795267,5.434886827274743,0.2361648741457314,4.0,0.0,,True,[-1.23655697 -1.28624283 -1.90489009],[1.36234151 1.3570564  1.76480127],[-1.57069899 -1.34585865  1.59175036]
